Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
91887;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;55;100;5500;4/4/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;4/3/2024;16:49:00;4/4/2024;1;08:10:00;15;1821;POSS PO                             ;17
91886;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;300;100;30000;4/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;4/11/2024;15:03:00;4/12/2024;1;06:41:00;15;1821;POSS PO                             ;17
91885;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;360;100;36000;1/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;16;DJESONE                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;17;1/11/2024;16:31:00;1/12/2024;1;05:00:00;12;1196;JANELA                              ;17
91884;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;1200;100;120000;1/8/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;4;PORTO NOVO                          ;7;PORTO NOVO                          ;I;18;BARBARA                             ;264;PORTO NOVO                          ;264;PORTO NOVO                          ;16;1/7/2024;17:00:00;1/8/2024;1;01:00:00;8;1378;POVOACAO VELHA                      ;17
91883;2024;4;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;13;REDE DE CERCO                       ;200;150;30000;4/17/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;4/17/2024;06:10:00;4/17/2024;1;10:30:00;4;1144;ALTO MIRA                           ;30
91883;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2500;150;375000;4/17/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;4/17/2024;06:10:00;4/17/2024;1;10:30:00;4;1144;ALTO MIRA                           ;30
91882;2024;4;DEMERSAIS                           ;ALBULIDAE                           ;ALBULA                              ;ALBULA VULPES                       ;ARENCAO                             ;13;REDE DE CERCO                       ;250;150;37500;4/18/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;4/18/2024;06:00:00;4/18/2024;1;09:50:00;3;1144;ALTO MIRA                           ;30
91882;2024;4;DEMERSAIS                           ;CARANGIDAE                          ;SERIOLA                             ;SERIOLA DUMERILI                    ;ESMOREGAL ROSA                      ;13;REDE DE CERCO                       ;2;250;500;4/18/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;4/18/2024;06:00:00;4/18/2024;1;09:50:00;3;1144;ALTO MIRA                           ;30
91882;2024;4;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;Alectis ciliaris                    ;LOREANA                             ;13;REDE DE CERCO                       ;2;250;500;4/18/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;4/18/2024;06:00:00;4/18/2024;1;09:50:00;3;1144;ALTO MIRA                           ;30
91882;2024;4;DEMERSAIS                           ;CARANGIDAE                          ;CARANX                              ;CARANX SP                           ;CHEREU, ENFORCADO, XEREU            ;13;REDE DE CERCO                       ;300;150;45000;4/18/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;4/18/2024;06:00:00;4/18/2024;1;09:50:00;3;1144;ALTO MIRA                           ;30
91881;2024;4;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;50;24,22;1211;4/2/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;12;4/2/2024;06:20:00;4/2/2024;1;11:30:00;5;1144;ALTO MIRA                           ;30
91881;2024;4;DEMERSAIS                           ;POLYNEMIDAE                         ;GALEOIDES                           ;GALEOIDES DECADACTYLUS              ;BARBO                               ;13;REDE DE CERCO                       ;100;134,36;13436;4/2/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;12;4/2/2024;06:20:00;4/2/2024;1;11:30:00;5;1144;ALTO MIRA                           ;30
91881;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELENE                              ;SELENE DORSALIS                     ;PAMPO OU CORCOVADO                  ;13;REDE DE CERCO                       ;100;150;15000;4/2/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;12;4/2/2024;06:20:00;4/2/2024;1;11:30:00;5;1144;ALTO MIRA                           ;30
91881;2024;4;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;200;150;30000;4/2/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;12;4/2/2024;06:20:00;4/2/2024;1;11:30:00;5;1144;ALTO MIRA                           ;30
91877;2024;11;DEMERSAIS                           ;SPARIDAE                            ;LITHOGNATHUS MORMYRUS               ;LITHOGNATHUS MORMYRUS               ;SARGO DE AREIA                      ;13;REDE DE CERCO                       ;30;150;4500;11/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/12/2024;06:00:00;11/12/2024;1;11:00:00;5;1144;ALTO MIRA                           ;30
91877;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;20;150;3000;11/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/12/2024;06:00:00;11/12/2024;1;11:00:00;5;1144;ALTO MIRA                           ;30
91877;2024;11;DEMERSAIS                           ;POLYNEMIDAE                         ;GALEOIDES                           ;GALEOIDES DECADACTYLUS              ;BARBO                               ;13;REDE DE CERCO                       ;50;150;7500;11/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/12/2024;06:00:00;11/12/2024;1;11:00:00;5;1144;ALTO MIRA                           ;30
91877;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS PUNCTATUS                ;CAVALA BRANCA                       ;13;REDE DE CERCO                       ;150;150;22500;11/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/12/2024;06:00:00;11/12/2024;1;11:00:00;5;1144;ALTO MIRA                           ;30
91877;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELENE                              ;SELENE DORSALIS                     ;PAMPO OU CORCOVADO                  ;13;REDE DE CERCO                       ;450;150;67500;11/12/2024;INDUSTRIAL          ;B;1;S. ANTÃO                            ;2;RIBEIRA GRANDE                      ;6;PONTA SOL                           ;I;19;DJETA                               ;268;PONTA DO SOL                        ;268;PONTA DO SOL                        ;13;11/12/2024;06:00:00;11/12/2024;1;11:00:00;5;1144;ALTO MIRA                           ;30
